Anchor_0,Anchor_1,Anchor_2,Anchor_3,Anchor_4
0.101726,0.0963281,0.0936024,0.0335894,1.42557
0.101726,0.0963281,0.0936024,0.0335894,0.71264
0.101726,0.0963281,0.0936024,0.0335894,0.78846
0.101726,0.0963281,0.0936024,0.0335894,0.728437
0.101726,0.0963281,0.0936024,0.0335894,3.13497
0.101726,0.0963281,0.0936024,0.0335894,1.72692
0.101726,0.0963281,0.0936024,0.0335894,0.673358
0.101726,0.0963281,0.0936024,0.0335894,1.21264
0.101726,0.0963281,0.0936024,0.0335894,0.762003
0.101726,0.0963281,0.0936024,0.0335894,1.51422
0.101726,0.0963281,0.0936024,0.0335894,1.19266
0.101726,0.0963281,0.0936024,0.0335894,2.587
0.101726,0.0963281,0.0936024,0.0335894,0.277504
0.101726,0.0963281,0.0936024,0.0335894,1.69868
0.101726,0.0963281,0.0936024,0.0335894,0.495011
0.101726,0.0963281,0.0936024,0.0335894,1.67469
0.101726,0.0963281,0.0936024,0.0335894,3.27888
0.101726,0.0963281,0.0936024,0.0335894,0.597528
0.101726,0.0963281,0.0936024,0.0335894,1.43445
0.101726,0.0963281,0.0936024,0.0335894,0.728002
0.101726,0.0963281,0.0936024,0.0335894,0.652755
0.101726,0.0963281,0.0936024,0.0335894,2.17445
0.101726,0.0963281,0.0936024,0.0335894,0.853604
0.101726,0.0963281,0.0936024,0.0335894,0.558883
0.101726,0.0963281,0.0936024,0.0335894,0.929534
0.101726,0.0963281,0.0936024,0.0335894,0.315806
0.101726,0.0963281,0.0936024,0.0335894,0.733706
0.101726,0.0963281,0.0936024,0.0335894,3.42552
0.101726,0.0963281,0.0936024,0.0335894,1.59914
0.101726,0.0963281,0.0936024,0.0335894,0.917258
0.101726,0.0963281,0.0936024,0.0335894,0.970756
0.101726,0.0963281,0.0936024,0.0335894,0.335193
0.101726,0.0963281,0.0936024,0.0335894,0.878017
0.101726,0.0963281,0.0936024,0.0335894,3.07956
0.101726,0.0963281,0.0936024,0.0335894,2.55549
0.101726,0.0963281,0.0936024,0.0335894,1.01096
0.101726,0.0963281,0.0936024,0.0335894,1.39994
0.101726,0.0963281,0.0936024,0.0335894,0.989352
0.101726,0.0963281,0.0936024,0.0335894,2.07668
0.101726,0.0963281,0.0936024,0.0335894,2.37832
0.101726,0.0963281,0.0936024,0.0335894,2.46864
0.101726,0.0963281,0.0936024,0.0335894,1.84696
0.101726,0.0963281,0.0936024,0.0335894,0.618154
0.101726,0.0963281,0.0936024,0.0335894,0.716062
0.101726,0.0963281,0.0936024,0.0335894,0.587658
0.101726,0.0963281,0.0936024,0.0335894,1.80127
0.101726,0.0963281,0.0936024,0.0335894,0.830775
0.101726,0.0963281,0.0936024,0.0335894,1.16533
0.101726,0.0963281,0.0936024,0.0335894,3.22164
0.101726,0.0963281,0.0936024,0.0335894,0.117175
0.101726,0.0963281,0.0936024,0.0335894,1.10649
0.101726,0.0963281,0.0936024,0.0335894,0.38622
0.101726,0.0963281,0.0936024,0.0335894,2.26038
0.101726,0.0963281,0.0936024,0.0335894,0.511313
0.101726,0.0963281,0.0936024,0.0335894,1.2206
0.101726,0.0963281,0.0936024,0.0335894,1.73455
0.101726,0.0963281,0.0936024,0.0335894,0.321858
0.101726,0.0963281,0.0936024,0.0335894,1.18235
0.101726,0.0963281,0.0936024,0.0335894,0.712306
0.101726,0.0963281,0.0936024,0.0335894,0.619681
0.101726,0.0963281,0.0936024,0.0335894,0.781973
0.101726,0.0963281,0.0936024,0.0335894,0.719288
0.101726,0.0963281,0.0936024,0.0335894,0.408953
0.101726,0.0963281,0.0936024,0.0335894,0.632942
0.101726,0.0963281,0.0936024,0.0335894,0.677317
0.101726,0.0963281,0.0936024,0.0335894,1.87917
0.101726,0.0963281,0.0936024,0.0335894,2.63119
0.101726,0.0963281,0.0936024,0.0335894,2.40132
0.101726,0.0963281,0.0936024,0.0335894,1.4132
0.101726,0.0963281,0.0936024,0.0335894,0.355743
0.101726,0.0963281,0.0936024,0.0335894,0.945246
0.101726,0.0963281,0.0936024,0.0335894,0.524478
0.101726,0.0963281,0.0936024,0.0335894,0.757203
0.101726,0.0963281,0.0936024,0.0335894,0.761244
0.101726,0.0963281,0.0936024,0.0335894,0.84509
0.101726,0.0963281,0.0936024,0.0335894,2.33386
0.101726,0.0963281,0.0936024,0.0335894,1.38348
0.101726,0.0963281,0.0936024,0.0335894,0.140192
0.101726,0.0963281,0.0936024,0.0335894,0.692351
0.101726,0.0963281,0.0936024,0.0335894,0.870336
0.101726,0.0963281,0.0936024,0.0335894,1.59537
0.101726,0.0963281,0.0936024,0.0335894,2.10268
0.101726,0.0963281,0.0936024,0.0335894,1.39923
0.101726,0.0963281,0.0936024,0.0335894,0.313062
0.101726,0.0963281,0.0936024,0.0335894,1.45134
0.101726,0.0963281,0.0936024,0.0335894,1.38047
0.101726,0.0963281,0.0936024,0.0335894,2.22531
0.101726,0.0963281,0.0936024,0.0335894,0.494604
0.101726,0.0963281,0.0936024,0.0335894,1.17141
0.101726,0.0963281,0.0936024,0.0335894,2.20133
0.101726,0.0963281,0.0936024,0.0335894,1.27525
0.101726,0.0963281,0.0936024,0.0335894,2.65891
0.101726,0.0963281,0.0936024,0.0335894,1.85276
0.101726,0.0963281,0.0936024,0.0335894,1.03095
0.101726,0.0963281,0.0936024,0.0335894,0.933292
0.101726,0.0963281,0.0936024,0.0335894,2.00053
0.101726,0.0963281,0.0936024,0.0335894,1.09076
0.101726,0.0963281,0.0936024,0.0335894,0.545165
0.101726,0.0963281,0.0936024,0.0335894,2.31098
0.101726,0.0963281,0.0936024,0.0335894,0.714118
0.101726,0.0963281,0.0936024,0.0335894,1.63086
0.101726,0.0963281,0.0936024,0.0335894,0.600703
0.101726,0.0963281,0.0936024,0.0335894,0.784278
0.101726,0.0963281,0.0936024,0.0335894,0.298063
0.101726,0.0963281,0.0936024,0.0335894,2.6395
0.101726,0.0963281,0.0936024,0.0335894,0.668009
0.101726,0.0963281,0.0936024,0.0335894,0.515467
0.101726,0.0963281,0.0936024,0.0335894,1.73561
0.101726,0.0963281,0.0936024,0.0335894,0.397158
0.101726,0.0963281,0.0936024,0.0335894,0.722747
0.101726,0.0963281,0.0936024,0.0335894,2.29803
0.101726,0.0963281,0.0936024,0.0335894,2.40058
0.101726,0.0963281,0.0936024,0.0335894,0.71162
0.101726,0.0963281,0.0936024,0.0335894,0.601496
0.101726,0.0963281,0.0936024,0.0335894,0.773013
0.101726,0.0963281,0.0936024,0.0335894,0.620892
0.101726,0.0963281,0.0936024,0.0335894,0.593858
0.101726,0.0963281,0.0936024,0.0335894,0.786265
0.101726,0.0963281,0.0936024,0.0335894,2.07316
0.101726,0.0963281,0.0936024,0.0335894,0.647295
0.101726,0.0963281,0.0936024,0.0335894,0.623592
0.101726,0.0963281,0.0936024,0.0335894,0.44062
0.101726,0.0963281,0.0936024,0.0335894,1.19853
0.101726,0.0963281,0.0936024,0.0335894,1.24947
0.101726,0.0963281,0.0936024,0.0335894,0.984464
0.101726,0.0963281,0.0936024,0.0335894,0.432661
0.101726,0.0963281,0.0936024,0.0335894,0.56264
0.101726,0.0963281,0.0936024,0.0335894,0.615769
0.101726,0.0963281,0.0936024,0.0335894,1.98758
0.101726,0.0963281,0.0936024,0.0335894,1.19339
0.101726,0.0963281,0.0936024,0.0335894,2.25351
0.101726,0.0963281,0.0936024,0.0335894,1.00295
0.101726,0.0963281,0.0936024,0.0335894,2.4638
0.101726,0.0963281,0.0936024,0.0335894,1.24531
0.101726,0.0963281,0.0936024,0.0335894,2.06835
0.101726,0.0963281,0.0936024,0.0335894,2.04183
0.101726,0.0963281,0.0936024,0.0335894,2.0001
0.101726,0.0963281,0.0936024,0.0335894,1.08096
0.101726,0.0963281,0.0936024,0.0335894,0.192612
0.101726,0.0963281,0.0936024,0.0335894,0.736773
0.101726,0.0963281,0.0936024,0.0335894,0.789947
0.101726,0.0963281,0.0936024,0.0335894,0.760169
0.101726,0.0963281,0.0936024,0.0335894,1.4249
0.101726,0.0963281,0.0936024,0.0335894,0.677176
0.101726,0.0963281,0.0936024,0.0335894,0.621019
0.101726,0.0963281,0.0936024,0.0335894,1.3641
0.101726,0.0963281,0.0936024,0.0335894,0.792995
0.101726,0.0963281,0.0936024,0.0335894,1.49734
0.101726,0.0963281,0.0936024,0.0335894,0.737584
0.101726,0.0963281,0.0936024,0.0335894,1.87737
0.101726,0.0963281,0.0936024,0.0335894,0.781561
0.101726,0.0963281,0.0936024,0.0335894,0.544298
0.101726,0.0963281,0.0936024,0.0335894,0.888819
0.101726,0.0963281,0.0936024,0.0335894,0.683219
0.101726,0.0963281,0.0936024,0.0335894,0.0689786
0.101726,0.0963281,0.0936024,0.0335894,1.60006
0.101726,0.0963281,0.0936024,0.0335894,0.786462
0.101726,0.0963281,0.0936024,0.0335894,1.18238
0.101726,0.0963281,0.0936024,0.0335894,1.2547
0.101726,0.0963281,0.0936024,0.0335894,2.65462
0.101726,0.0963281,0.0936024,0.0335894,1.65522
0.101726,0.0963281,0.0936024,0.0335894,1.72213
0.101726,0.0963281,0.0936024,0.0335894,0.92911
0.101726,0.0963281,0.0936024,0.0335894,2.63111
0.101726,0.0963281,0.0936024,0.0335894,1.74183
0.101726,0.0963281,0.0936024,0.0335894,0.393354
0.101726,0.0963281,0.0936024,0.0335894,0.918377
0.101726,0.0963281,0.0936024,0.0335894,2.82224
0.101726,0.0963281,0.0936024,0.0335894,2.26779
0.101726,0.0963281,0.0936024,0.0335894,3.00782
0.101726,0.0963281,0.0936024,0.0335894,0.710142
0.101726,0.0963281,0.0936024,0.0335894,1.53182
0.101726,0.0963281,0.0936024,0.0335894,0.729842
0.101726,0.0963281,0.0936024,0.0335894,1.4062
0.101726,0.0963281,0.0936024,0.0335894,1.60185
0.101726,0.0963281,0.0936024,0.0335894,1.48913
0.101726,0.0963281,0.0936024,0.0335894,0.79119
0.101726,0.0963281,0.0936024,0.0335894,1.28331
0.101726,0.0963281,0.0936024,0.0335894,0.907586
0.101726,0.0963281,0.0936024,0.0335894,0.800005
0.101726,0.0963281,0.0936024,0.0335894,1.02509
0.101726,0.0963281,0.0936024,0.0335894,0.356639
0.101726,0.0963281,0.0936024,0.0335894,0.339612
0.101726,0.0963281,0.0936024,0.0335894,0.717041
0.101726,0.0963281,0.0936024,0.0335894,1.49237
0.101726,0.0963281,0.0936024,0.0335894,0.36721
0.101726,0.0963281,0.0936024,0.0335894,1.64306
0.101726,0.0963281,0.0936024,0.0335894,0.658357
0.101726,0.0963281,0.0936024,0.0335894,1.06966
0.101726,0.0963281,0.0936024,0.0335894,1.60897
0.101726,0.0963281,0.0936024,0.0335894,1.01958
0.101726,0.0963281,0.0936024,0.0335894,0.600038
0.101726,0.0963281,0.0936024,0.0335894,0.648653
0.101726,0.0963281,0.0936024,0.0335894,1.74258
0.101726,0.0963281,0.0936024,0.0335894,0.176362
0.101726,0.0963281,0.0936024,0.0335894,1.60037
0.101726,0.0963281,0.0936024,0.0335894,0.448738
0.101726,0.0963281,0.0936024,0.0335894,1.63576
0.101726,0.0963281,0.0936024,0.0335894,2.12229
0.101726,0.0963281,0.0936024,0.0335894,2.08994
0.101726,0.0963281,0.0936024,0.0335894,1.95335
0.101726,0.0963281,0.0936024,0.0335894,0.428013
0.101726,0.0963281,0.0936024,0.0335894,1.65584
0.101726,0.0963281,0.0936024,0.0335894,1.70325
0.101726,0.0963281,0.0936024,0.0335894,1.54274
0.101726,0.0963281,0.0936024,0.0335894,1.39484
0.101726,0.0963281,0.0936024,0.0335894,3.3642
0.101726,0.0963281,0.0936024,0.0335894,1.38629
0.101726,0.0963281,0.0936024,0.0335894,3.52281
0.101726,0.0963281,0.0936024,0.0335894,0.336398
0.101726,0.0963281,0.0936024,0.0335894,0.879064
0.101726,0.0963281,0.0936024,0.0335894,3.2011
0.101726,0.0963281,0.0936024,0.0335894,0.930171
0.101726,0.0963281,0.0936024,0.0335894,0.486375
0.101726,0.0963281,0.0936024,0.0335894,0.323137
0.101726,0.0963281,0.0936024,0.0335894,1.79751
0.101726,0.0963281,0.0936024,0.0335894,0.755946
0.101726,0.0963281,0.0936024,0.0335894,1.06689
0.101726,0.0963281,0.0936024,0.0335894,0.26656
0.101726,0.0963281,0.0936024,0.0335894,0.983497
0.101726,0.0963281,0.0936024,0.0335894,0.22241
0.101726,0.0963281,0.0936024,0.0335894,0.822914
0.101726,0.0963281,0.0936024,0.0335894,1.86946
0.101726,0.0963281,0.0936024,0.0335894,0.352851
0.101726,0.0963281,0.0936024,0.0335894,1.15904
0.101726,0.0963281,0.0936024,0.0335894,0.944849
0.101726,0.0963281,0.0936024,0.0335894,0.967061
0.101726,0.0963281,0.0936024,0.0335894,0.16141
0.101726,0.0963281,0.0936024,0.0335894,1.54754
0.101726,0.0963281,0.0936024,0.0335894,0.579126
0.101726,0.0963281,0.0936024,0.0335894,1.11463
0.101726,0.0963281,0.0936024,0.0335894,1.93704
0.101726,0.0963281,0.0936024,0.0335894,0.85642
0.101726,0.0963281,0.0936024,0.0335894,1.13808
0.101726,0.0963281,0.0936024,0.0335894,2.97426
0.101726,0.0963281,0.0936024,0.0335894,1.40289
0.101726,0.0963281,0.0936024,0.0335894,1.74205
0.101726,0.0963281,0.0936024,0.0335894,1.76338
0.101726,0.0963281,0.0936024,0.0335894,1.29913
0.101726,0.0963281,0.0936024,0.0335894,1.82736
0.101726,0.0963281,0.0936024,0.0335894,0.656635
0.101726,0.0963281,0.0936024,0.0335894,1.46349
0.101726,0.0963281,0.0936024,0.0335894,1.24805
0.101726,0.0963281,0.0936024,0.0335894,0.427108
0.101726,0.0963281,0.0936024,0.0335894,0.214876
0.101726,0.0963281,0.0936024,0.0335894,1.6309
0.101726,0.0963281,0.0936024,0.0335894,2.1668
0.101726,0.0963281,0.0936024,0.0335894,0.537491
0.101726,0.0963281,0.0936024,0.0335894,0.971524
0.101726,0.0963281,0.0936024,0.0335894,1.5625
0.101726,0.0963281,0.0936024,0.0335894,0.584961
0.101726,0.0963281,0.0936024,0.0335894,2.30152
0.101726,0.0963281,0.0936024,0.0335894,0.425329
0.101726,0.0963281,0.0936024,0.0335894,0.736695
0.101726,0.0963281,0.0936024,0.0335894,0.876038
0.101726,0.0963281,0.0936024,0.0335894,1.66674
0.101726,0.0963281,0.0936024,0.0335894,1.06695
0.101726,0.0963281,0.0936024,0.0335894,0.637731
0.101726,0.0963281,0.0936024,0.0335894,0.58943
0.101726,0.0963281,0.0936024,0.0335894,3.09292
0.101726,0.0963281,0.0936024,0.0335894,1.10656
0.101726,0.0963281,0.0936024,0.0335894,1.32531
0.101726,0.0963281,0.0936024,0.0335894,1.73576
0.101726,0.0963281,0.0936024,0.0335894,1.24971
0.101726,0.0963281,0.0936024,0.0335894,0.9894
0.101726,0.0963281,0.0936024,0.0335894,0.896801
0.101726,0.0963281,0.0936024,0.0335894,1.22221
0.101726,0.0963281,0.0936024,0.0335894,1.01981
0.101726,0.0963281,0.0936024,0.0335894,1.3222
0.101726,0.0963281,0.0936024,0.0335894,1.15207
0.101726,0.0963281,0.0936024,0.0335894,0.929166
0.101726,0.0963281,0.0936024,0.0335894,1.15201
0.101726,0.0963281,0.0936024,0.0335894,1.12971
0.101726,0.0963281,0.0936024,0.0335894,0.679357
0.101726,0.0963281,0.0936024,0.0335894,0.74717
0.101726,0.0963281,0.0936024,0.0335894,2.49952
0.101726,0.0963281,0.0936024,0.0335894,1.66633
0.101726,0.0963281,0.0936024,0.0335894,0.841484
0.101726,0.0963281,0.0936024,0.0335894,1.52173
0.101726,0.0963281,0.0936024,0.0335894,0.927486
0.101726,0.0963281,0.0936024,0.0335894,1.47466
0.101726,0.0963281,0.0936024,0.0335894,1.27893
0.101726,0.0963281,0.0936024,0.0335894,1.43561
0.101726,0.0963281,0.0936024,0.0335894,1.37878
0.101726,0.0963281,0.0936024,0.0335894,2.21788
0.101726,0.0963281,0.0936024,0.0335894,0.851938
0.101726,0.0963281,0.0936024,0.0335894,0.997579
0.101726,0.0963281,0.0936024,0.0335894,1.42561
0.101726,0.0963281,0.0936024,0.0335894,0.790397
0.101726,0.0963281,0.0936024,0.0335894,1.30189
0.101726,0.0963281,0.0936024,0.0335894,1.36965
0.101726,0.0963281,0.0936024,0.0335894,1.4101
0.101726,0.0963281,0.0936024,0.0335894,0.876763
0.101726,0.0963281,0.0936024,0.0335894,1.33243
0.101726,0.0963281,0.0936024,0.0335894,0.799954
0.101726,0.0963281,0.0936024,0.0335894,1.35879
0.101726,0.0963281,0.0936024,0.0335894,2.16784
0.101726,0.0963281,0.0936024,0.0335894,0.857432
0.101726,0.0963281,0.0936024,0.0335894,3.06584
0.101726,0.0963281,0.0936024,0.0335894,1.40443
0.101726,0.0963281,0.0936024,0.0335894,1.42812
0.101726,0.0963281,0.0936024,0.0335894,1.87577
0.101726,0.0963281,0.0936024,0.0335894,3.12277
0.101726,0.0963281,0.0936024,0.0335894,1.23109
0.101726,0.0963281,0.0936024,0.0335894,1.29392
0.101726,0.0963281,0.0936024,0.0335894,1.74895
0.101726,0.0963281,0.0936024,0.0335894,1.34032
0.101726,0.0963281,0.0936024,0.0335894,1.9185
0.101726,0.0963281,0.0936024,0.0335894,1.22433
0.101726,0.0963281,0.0936024,0.0335894,1.54229
0.101726,0.0963281,0.0936024,0.0335894,2.52233
0.101726,0.0963281,0.0936024,0.0335894,1.80355
0.101726,0.0963281,0.0936024,0.0335894,0.884042
0.101726,0.0963281,0.0936024,0.0335894,1.22836
0.101726,0.0963281,0.0936024,0.0335894,0.854881
0.101726,0.0963281,0.0936024,0.0335894,1.16447
0.101726,0.0963281,0.0936024,0.0335894,1.43351
0.101726,0.0963281,0.0936024,0.0335894,1.16339
0.101726,0.0963281,0.0936024,0.0335894,1.87992
0.101726,0.0963281,0.0936024,0.0335894,1.16074
0.101726,0.0963281,0.0936024,0.0335894,1.35794
0.101726,0.0963281,0.0936024,0.0335894,0.426489
0.101726,0.0963281,0.0936024,0.0335894,2.38207
0.101726,0.0963281,0.0936024,0.0335894,1.55813
0.101726,0.0963281,0.0936024,0.0335894,1.3741
0.101726,0.0963281,0.0936024,0.0335894,2.18385
0.101726,0.0963281,0.0936024,0.0335894,1.36101
0.101726,0.0963281,0.0936024,0.0335894,1.06477
0.101726,0.0963281,0.0936024,0.0335894,1.0813
0.101726,0.0963281,0.0936024,0.0335894,1.07966
0.101726,0.0963281,0.0936024,0.0335894,0.631808
0.101726,0.0963281,0.0936024,0.0335894,0.627972
0.101726,0.0963281,0.0936024,0.0335894,0.849486
0.101726,0.0963281,0.0936024,0.0335894,1.41663
0.101726,0.0963281,0.0936024,0.0335894,1.19029
0.101726,0.0963281,0.0936024,0.0335894,1.79484
0.101726,0.0963281,0.0936024,0.0335894,1.63332
0.101726,0.0963281,0.0936024,0.0335894,2.59652
0.101726,0.0963281,0.0936024,0.0335894,1.21149
0.101726,0.0963281,0.0936024,0.0335894,0.486124
0.101726,0.0963281,0.0936024,0.0335894,1.55222
0.101726,0.0963281,0.0936024,0.0335894,1.19936
0.101726,0.0963281,0.0936024,0.0335894,1.05528
0.101726,0.0963281,0.0936024,0.0335894,1.08704
0.101726,0.0963281,0.0936024,0.0335894,1.08188
0.101726,0.0963281,0.0936024,0.0335894,1.62003
0.101726,0.0963281,0.0936024,0.0335894,1.60229
0.101726,0.0963281,0.0936024,0.0335894,1.37287
0.101726,0.0963281,0.0936024,0.0335894,0.270021
0.101726,0.0963281,0.0936024,0.0335894,0.43904
0.101726,0.0963281,0.0936024,0.0335894,2.06737
0.101726,0.0963281,0.0936024,0.0335894,1.54246
0.101726,0.0963281,0.0936024,0.0335894,1.39108
0.101726,0.0963281,0.0936024,0.0335894,1.24757
0.101726,0.0963281,0.0936024,0.0335894,1.15219
0.101726,0.0963281,0.0936024,0.0335894,1.3872
0.101726,0.0963281,0.0936024,0.0335894,0.35756
0.101726,0.0963281,0.0936024,0.0335894,1.55722
0.101726,0.0963281,0.0936024,0.0335894,1.88111
0.101726,0.0963281,0.0936024,0.0335894,1.03371
0.101726,0.0963281,0.0936024,0.0335894,0.405566
0.101726,0.0963281,0.0936024,0.0335894,1.79856
0.101726,0.0963281,0.0936024,0.0335894,0.77807
0.101726,0.0963281,0.0936024,0.0335894,0.375411
0.101726,0.0963281,0.0936024,0.0335894,2.18795
0.101726,0.0963281,0.0936024,0.0335894,1.41469
0.101726,0.0963281,0.0936024,0.0335894,1.41285
0.101726,0.0963281,0.0936024,0.0335894,2.65561
0.101726,0.0963281,0.0936024,0.0335894,1.14386
0.101726,0.0963281,0.0936024,0.0335894,1.6737
0.101726,0.0963281,0.0936024,0.0335894,1.39064
0.101726,0.0963281,0.0936024,0.0335894,1.33796
0.101726,0.0963281,0.0936024,0.0335894,1.15895
0.101726,0.0963281,0.0936024,0.0335894,1.20361
0.101726,0.0963281,0.0936024,0.0335894,2.38387
0.101726,0.0963281,0.0936024,0.0335894,2.55409
0.101726,0.0963281,0.0936024,0.0335894,0.96026
0.101726,0.0963281,0.0936024,0.0335894,0.102181
0.101726,0.0963281,0.0936024,0.0335894,0.243673
0.101726,0.0963281,0.0936024,0.0335894,1.42557
0.101726,0.0963281,0.0936024,0.0335894,1.89862
0.101726,0.0963281,0.0936024,0.0335894,2.36075
0.101726,0.0963281,0.0936024,0.0335894,0.584069
0.101726,0.0963281,0.0936024,0.0335894,1.3585
0.101726,0.0963281,0.0936024,0.0335894,2.40575
0.101726,0.0963281,0.0936024,0.0335894,0.987452
0.101726,0.0963281,0.0936024,0.0335894,1.33426
0.101726,0.0963281,0.0936024,0.0335894,1.09978
0.101726,0.0963281,0.0936024,0.0335894,0.928656
0.101726,0.0963281,0.0936024,0.0335894,0.836475
0.101726,0.0963281,0.0936024,0.0335894,0.2361
0.101726,0.0963281,0.0936024,0.0335894,0.222646
0.101726,0.0963281,0.0936024,0.0335894,1.42873
0.101726,0.0963281,0.0936024,0.0335894,0.772977
0.101726,0.0963281,0.0936024,0.0335894,0.966112
0.101726,0.0963281,0.0936024,0.0335894,1.46272
0.101726,0.0963281,0.0936024,0.0335894,1.39133
0.101726,0.0963281,0.0936024,0.0335894,2.35659
0.101726,0.0963281,0.0936024,0.0335894,1.97272
0.101726,0.0963281,0.0936024,0.0335894,2.02137
0.101726,0.0963281,0.0936024,0.0335894,1.07412
0.101726,0.0963281,0.0936024,0.0335894,2.00632
0.101726,0.0963281,0.0936024,0.0335894,1.37168
0.101726,0.0963281,0.0936024,0.0335894,1.49604
0.101726,0.0963281,0.0936024,0.0335894,1.38384
0.101726,0.0963281,0.0936024,0.0335894,1.94474
0.101726,0.0963281,0.0936024,0.0335894,2.02598
0.101726,0.0963281,0.0936024,0.0335894,1.60571
0.101726,0.0963281,0.0936024,0.0335894,1.8152
0.101726,0.0963281,0.0936024,0.0335894,2.23335
0.101726,0.0963281,0.0936024,0.0335894,2.34785
0.101726,0.0963281,0.0936024,0.0335894,1.79206
0.101726,0.0963281,0.0936024,0.0335894,1.51806
0.101726,0.0963281,0.0936024,0.0335894,1.53335
0.101726,0.0963281,0.0936024,0.0335894,1.07173
0.101726,0.0963281,0.0936024,0.0335894,1.84846
0.101726,0.0963281,0.0936024,0.0335894,1.53477
0.101726,0.0963281,0.0936024,0.0335894,1.77832
0.101726,0.0963281,0.0936024,0.0335894,0.687935
0.101726,0.0963281,0.0936024,0.0335894,1.95428
0.101726,0.0963281,0.0936024,0.0335894,2.67809
0.101726,0.0963281,0.0936024,0.0335894,2.76694
0.101726,0.0963281,0.0936024,0.0335894,0.674324
0.101726,0.0963281,0.0936024,0.0335894,1.15362
0.101726,0.0963281,0.0936024,0.0335894,1.18658
0.101726,0.0963281,0.0936024,0.0335894,1.7279
0.101726,0.0963281,0.0936024,0.0335894,1.72487
0.101726,0.0963281,0.0936024,0.0335894,1.2296
0.101726,0.0963281,0.0936024,0.0335894,1.92331
0.101726,0.0963281,0.0936024,0.0335894,1.20604
0.101726,0.0963281,0.0936024,0.0335894,1.11491
0.101726,0.0963281,0.0936024,0.0335894,2.4281
0.101726,0.0963281,0.0936024,0.0335894,2.37977
0.101726,0.0963281,0.0936024,0.0335894,1.78826
0.101726,0.0963281,0.0936024,0.0335894,1.77288
0.101726,0.0963281,0.0936024,0.0335894,1.22872
0.101726,0.0963281,0.0936024,0.0335894,1.91036
0.101726,0.0963281,0.0936024,0.0335894,1.81762
0.101726,0.0963281,0.0936024,0.0335894,2.24241
0.101726,0.0963281,0.0936024,0.0335894,1.95821
0.101726,0.0963281,0.0936024,0.0335894,1.79024
0.101726,0.0963281,0.0936024,0.0335894,1.61792
0.101726,0.0963281,0.0936024,0.0335894,1.32702
0.101726,0.0963281,0.0936024,0.0335894,1.34015
0.101726,0.0963281,0.0936024,0.0335894,2.2715
0.101726,0.0963281,0.0936024,0.0335894,1.86262
0.101726,0.0963281,0.0936024,0.0335894,0.384939
0.101726,0.0963281,0.0936024,0.0335894,1.83594
0.101726,0.0963281,0.0936024,0.0335894,0.359979
0.101726,0.0963281,0.0936024,0.0335894,0.611114
0.101726,0.0963281,0.0936024,0.0335894,1.79047
0.101726,0.0963281,0.0936024,0.0335894,0.357877
0.101726,0.0963281,0.0936024,0.0335894,1.73385
0.101726,0.0963281,0.0936024,0.0335894,1.09648
0.101726,0.0963281,0.0936024,0.0335894,2.11045
